productId,baseName,variantName,description,category,basePrice
OIQ-5535,DL-TRYPTOPHAN 99% (For Biochemistry) 100 gm,,,Lab Chem and Reagents,6800
OIQ-5536,L-TRYPTOPHAN 99% (For Biochemistry) 5 gm,,,Lab Chem and Reagents,200
OIQ-5537,L-TRYPTOPHAN 99% (For Biochemistry) 25 gm,,,Lab Chem and Reagents,900
OIQ-5538,L-TRYPTOPHAN 99% (For Biochemistry) 100 gm,,,Lab Chem and Reagents,3500
OIQ-5539,TRYPTOSE Bacteriological 500 gm,,,Lab Chem and Reagents,1850
OIQ-5540,TUNGSTEN AAS STANDARD SOLUTION 1000 ± 2 mg/Ltr. W In Diluted HNO3 100 ml,,,Lab Chem and Reagents,1800
OIQ-5541,TUNGSTEN AAS STANDARD SOLUTION 1000 ± 2 mg/Ltr. W In Diluted HNO3 500 ml,,,Lab Chem and Reagents,3000
OIQ-5542,TUNGSTEN METAL POWDER 99.9% Extra Pure (325 Mesh) 100 gm,,,Lab Chem and Reagents,2500
OIQ-5543,TUNGSTEN METAL POWDER 99.9% Extra Pure (325 Mesh) 500 gm,,,Lab Chem and Reagents,11500
OIQ-5544,TUNGSTEN (VI) OXIDE Extra Pure (Tungsten Trioxide) 100 gm,,,Lab Chem and Reagents,1700
OIQ-5545,TUNGSTEN (VI) OXIDE Extra Pure (Tungsten Trioxide) 250 gm,,,Lab Chem and Reagents,4000
OIQ-5546,TUNGSTIC ACID 99% AR 100 gm,,,Lab Chem and Reagents,1400
OIQ-5547,TUNGSTIC ACID 99% AR 500 gm,,,Lab Chem and Reagents,5800
OIQ-5548,TURMERIC INDICATOR PAPER 100 lvs,,,Lab Chem and Reagents,150
OIQ-5549,TURMERIC INDICATOR PAPER 200 lvs,,,Lab Chem and Reagents,250
OIQ-5550,TWEEN 20 Extra Pure (Polysorbate 20) (Polyoxyethylene Sorbitan Mono Laurate) 500 ml,,,Lab Chem and Reagents,840
OIQ-5551,TWEEN 20 Extra Pure (Polysorbate 20) (Polyoxyethylene Sorbitan Mono Laurate) 2.5 Ltr.,,,Lab Chem and Reagents,3600
OIQ-5552,TWEEN 60 (Polysorbate 60) (Polyoxyethylene Sorbitan Mono Stearate)  500 ml,,,Lab Chem and Reagents,900
OIQ-5553,TWEEN 60 (Polysorbate 60) (Polyoxyethylene Sorbitan Mono Stearate)  2.5 Ltr.,,,Lab Chem and Reagents,3800
OIQ-5554,TWEEN 80 Extra Pure (Polysorbate 80) (Polyoxyethylene Sorbitan Mono Oleate) 100 ml,,,Lab Chem and Reagents,300
OIQ-5555,TWEEN 80 Extra Pure (Polysorbate 80) (Polyoxyethylene Sorbitan Mono Oleate) 500 ml,,,Lab Chem and Reagents,900
OIQ-5556,TWEEN 80 Extra Pure (Polysorbate 80) (Polyoxyethylene Sorbitan Mono Oleate) 2.5 Ltr.,,,Lab Chem and Reagents,3900
OIQ-5557,TYRAMINE HYDROCHLORIDE (For Synthesis) 1 gm,,,Lab Chem and Reagents,500
OIQ-5558,TYRAMINE HYDROCHLORIDE (For Synthesis) 5 gm,,,Lab Chem and Reagents,1500
OIQ-5559,L-TYROSINE 99% (For Biochemistry) 25 gm,,,Lab Chem and Reagents,275
OIQ-5560,L-TYROSINE 99% (For Biochemistry) 100 gm,,,Lab Chem and Reagents,900
OIQ-5561,L-TYROSINE 99% (For Biochemistry) 500 gm,,,Lab Chem and Reagents,4000
OIQ-5562,UNIVERSAL INDICATOR PAPERS pH 1-10 With Colour Scale 10 Books,,,Lab Chem and Reagents,270
OIQ-5563,UNIVERSAL INDICATOR POWDER 25 gm,,,Lab Chem and Reagents,850
OIQ-5564,UNIVERSAL INDICATOR POWDER 100 gm,,,Lab Chem and Reagents,2900
OIQ-5565,UNIVERSAL INDICATOR SOLUTION ph 4-11 With Colour Chart 125 ml,,,Lab Chem and Reagents,150
OIQ-5566,UNIVERSAL INDICATOR SOLUTION ph 4-11 With Colour Chart 500 ml,,,Lab Chem and Reagents,300
OIQ-5567,URACIL 99% (For Biochemistry) 25 gm,,,Lab Chem and Reagents,480
OIQ-5568,URACIL 99% (For Biochemistry) 100 gm,,,Lab Chem and Reagents,1850
OIQ-5569,URACIL 99% (For Biochemistry) 500 gm,,,Lab Chem and Reagents,8200
OIQ-5570,UREA PHOSPHATE Extra Pure 500 gm,,,Lab Chem and Reagents,750
OIQ-5571,UREA 99% Extra Pure 500 gm,,,Lab Chem and Reagents,350
OIQ-5572,UREA 99.5% AR 500 gm,,,Lab Chem and Reagents,450
OIQ-5573,UREASE ACTIVE MEAL (Jack Bean meal) 100 gm,,,Lab Chem and Reagents,500
OIQ-5574,UREASE ACTIVE MEAL (Jack Bean meal) 500 gm,,,Lab Chem and Reagents,1760
OIQ-5575,URETHANE 99% AR 25 gm,,,Lab Chem and Reagents,2380
OIQ-5576,URIC ACID 99% AR 5 gm,,,Lab Chem and Reagents,690
OIQ-5577,URIC ACID 99% AR 25 gm,,,Lab Chem and Reagents,2700
OIQ-5578,URIC ACID 99% AR 100 gm,,,Lab Chem and Reagents,10600
OIQ-5579,URIC ACID REAGENT SOLUTION FOLIN/NEWTON 100 ml,,,Lab Chem and Reagents,170
OIQ-5580,URIC ACID REAGENT SOLUTION FOLIN/NEWTON 500 ml,,,Lab Chem and Reagents,600
OIQ-5581,URIDINE 99% (For Biochemistry) 1 gm,,,Lab Chem and Reagents,280
OIQ-5582,URIDINE 99% (For Biochemistry) 5 gm,,,Lab Chem and Reagents,850
OIQ-5583,URIDINE 99% (For Biochemistry) 25 gm,,,Lab Chem and Reagents,3250
OIQ-5584,VACCUM GREASE (Silicone Grease) 50 gm,,,Lab Chem and Reagents,380
OIQ-5585,VACCUM GREASE (Silicone Grease) 1 kg,,,Lab Chem and Reagents,4100
OIQ-5586,N-VALERIC ACID 98% (For Synthesis) 500 ml,,,Lab Chem and Reagents,1600
OIQ-5587,N-VALERIC ACID 98% (For Synthesis) 2.5 Ltr.,,,Lab Chem and Reagents,6700
OIQ-5588,VALERONITRILE 98% (For Synthesis) 100 ml,,,Lab Chem and Reagents,900
OIQ-5589,VALERONITRILE 98% (For Synthesis) 500 ml,,,Lab Chem and Reagents,2600
OIQ-5590,D-VALINE 99% (For Biochemistry) 1 gm,,,Lab Chem and Reagents,600
OIQ-5591,D-VALINE 99% (For Biochemistry) 5 gm,,,Lab Chem and Reagents,2600
OIQ-5592,DL-VALINE 99+% (For Biochemistry) 25 gm,,,Lab Chem and Reagents,800
OIQ-5593,DL-VALINE 99+% (For Biochemistry) 100 gm,,,Lab Chem and Reagents,3000
OIQ-5594,L-VALINE 99+% (For Biochemistry) 25 gm,,,Lab Chem and Reagents,230
OIQ-5595,L-VALINE 99+% (For Biochemistry) 100 gm,,,Lab Chem and Reagents,950
OIQ-5596,L-VALINE 99+% (For Biochemistry) 500 gm,,,Lab Chem and Reagents,3000
OIQ-5597,VANADIUM AAS STANDARD SOLUTION 1000 ± 2 mg/Ltr. V In Diluted HNO3 100 ml,,,Lab Chem and Reagents,1800
OIQ-5598,VANADIUM AAS STANDARD SOLUTION 1000 ± 2 mg/Ltr. V In Diluted HNO3 500 ml,,,Lab Chem and Reagents,3000
OIQ-5599,VANADIUM PENTOXIDE 98% Extra Pure 100 gm,,,Lab Chem and Reagents,1250
OIQ-5600,VANADIUM PENTOXIDE 98% Extra Pure 500 gm,,,Lab Chem and Reagents,5900
OIQ-5601,VANADIUM PENTOXIDE 99% AR 100 gm,,,Lab Chem and Reagents,1400
OIQ-5602,VANADIUM PENTOXIDE 99% AR 500 gm,,,Lab Chem and Reagents,6800
OIQ-5603,VAN GIESON II SOLUTION (For Microscopy) 100 ml,,,Lab Chem and Reagents,200
OIQ-5604,VANADYL SULPHATE Pentahydrate 96% Extra Pure 25 gm,,,Lab Chem and Reagents,950
OIQ-5605,VANADYL SULPHATE Pentahydrate 96% Extra Pure 100 gm,,,Lab Chem and Reagents,2850
OIQ-5606,VANADYL SULPHATE Pentahydrate 96% Extra Pure 500 gm,,,Lab Chem and Reagents,13200
OIQ-5607,VANILLIN 99% (For Synthesis) 25 gm,,,Lab Chem and Reagents,350
OIQ-5608,VANILLIN 99% (For Synthesis) 100 gm,,,Lab Chem and Reagents,1100
OIQ-5609,VANILLIN 99% (For Synthesis) 500 gm,,,Lab Chem and Reagents,5000
OIQ-5610,VANILLIN 99.9% AR 25 gm,,,Lab Chem and Reagents,450
OIQ-5611,VANILLIN 99.9% AR 100 gm,,,Lab Chem and Reagents,1400
OIQ-5612,VANILLIN 99.9% AR 500 gm,,,Lab Chem and Reagents,5600
OIQ-5613,VASELINE WHITE 500 gm,,,Lab Chem and Reagents,400
OIQ-5614,VASELINE YELLOW 500 gm,,,Lab Chem and Reagents,400
OIQ-5615,VEEGUM (High Viscosity) 500 gm,,,Lab Chem and Reagents,1400
OIQ-5616,VICTORIA BLUE (For Microscopy) (C.I.NO.44045) 25 gm,,,Lab Chem and Reagents,250
OIQ-5617,VICTORIA BLUE (For Microscopy) (C.I.NO.44045) 100 gm,,,Lab Chem and Reagents,850
OIQ-5618,VITAMIN A ACETATE (For Biochemistry) 25 gm,,,Lab Chem and Reagents,2100
OIQ-5619,VITAMIN A ACETATE (For Biochemistry) 100 gm,,,Lab Chem and Reagents,7800
OIQ-5620,VINYL ACETATE MONOMER 99% (For Synthesis) 500 ml,,,Lab Chem and Reagents,520
OIQ-5621,VINYL ACETATE MONOMER 99% (For Synthesis) 2.5 Ltr.,,,Lab Chem and Reagents,2350
OIQ-5622,WAGNER'S REAGENT Indicator Solution 125 ml,,,Lab Chem and Reagents,280
OIQ-5623,WAGNER'S REAGENT Indicator Solution 500 ml,,,Lab Chem and Reagents,880
OIQ-5624,WANKLYN SOLUTION 500 ml,,,Lab Chem and Reagents,400
OIQ-5625,WATER DEIONIZED 5 LTR,,,Lab Chem and Reagents,2000
OIQ-5626,WATER HPLC 1 Ltr.,,,Lab Chem and Reagents,400
OIQ-5627,W.B.C DILUTING FLUID SOLUTION (Turk's) 500 ml,,,Lab Chem and Reagents,210
OIQ-5628,WIJ'S SOLUTION 125 ml,,,Lab Chem and Reagents,500
OIQ-5629,WIJ'S SOLUTION 500 ml,,,Lab Chem and Reagents,1500
OIQ-5630,WINKLER'S SOLUTION 'A' 500 ml,,,Lab Chem and Reagents,900
OIQ-5631,WINKLER'S SOLUTION 'B' 500 ml,,,Lab Chem and Reagents,500
OIQ-5632,WOOD'S METAL AR 100 gm,,,Lab Chem and Reagents,950
OIQ-5633,WOOD'S METAL AR 250 gm,,,Lab Chem and Reagents,2100
OIQ-5634,WOOL ALCOHOL Extra Pure 100 gm,,,Lab Chem and Reagents,2200
OIQ-5635,WOOL ALCOHOL Extra Pure 500 gm,,,Lab Chem and Reagents,7000
OIQ-5636,WRIGHT'S STAIN (For Microscopical Staining) 25 gm,,,Lab Chem and Reagents,720
OIQ-5637,WRIGHT'S STAIN (For Microscopical Staining) 100 gm,,,Lab Chem and Reagents,2600
OIQ-5638,WRIGHT'S STAINING SOLUTION (For Microscopy) 125 ml,,,Lab Chem and Reagents,140
OIQ-5639,WRIGHT'S STAINING SOLUTION (For Microscopy) 500 ml,,,Lab Chem and Reagents,380
OIQ-5640,XANTHAN GUM Pure 500 gm,,,Lab Chem and Reagents,1300
OIQ-5641,X-GAL 99 % Molecular Biology  25 mg,,,Lab Chem and Reagents,520
OIQ-5642,X-GAL 99 % Molecular Biology  100 mg,,,Lab Chem and Reagents,1700
OIQ-5643,X-GAL 99 % Molecular Biology  1 gm,,,Lab Chem and Reagents,11000
OIQ-5644,XANTHINE 98% (For Biochemistry) 5 gm,,,Lab Chem and Reagents,800
OIQ-5645,XANTHINE 98% (For Biochemistry) 25 gm,,,Lab Chem and Reagents,3230
OIQ-5646,XYLENE RECTIFIED 98% Extra Pure 500 ml,,,Lab Chem and Reagents,400
OIQ-5647,XYLENE RECTIFIED 98% Extra Pure 2.5 Ltr.,,,Lab Chem and Reagents,1500
OIQ-5648,XYLENE RECTIFIED 98.5% Pure 500 ml,,,Lab Chem and Reagents,450
OIQ-5649,XYLENE RECTIFIED 98.5% Pure 2.5 Ltr.,,,Lab Chem and Reagents,1600
OIQ-5650,XYLENE 99.5% AR 500 ml,,,Lab Chem and Reagents,450
OIQ-5651,XYLENE 99.5% AR 2.5 Ltr.,,,Lab Chem and Reagents,1700
OIQ-5652,Ortho-XYLENE 99% (For Synthesis) 500 ml,,,Lab Chem and Reagents,450
OIQ-5653,Ortho-XYLENE 99% (For Synthesis) 2.5 Ltr.,,,Lab Chem and Reagents,1600
OIQ-5654,Meta-XYLENE 99% (For Synthesis) 500 ml,,,Lab Chem and Reagents,850
OIQ-5655,Meta-XYLENE 99% (For Synthesis) 2.5 Ltr.,,,Lab Chem and Reagents,3100
OIQ-5656,Para-XYLENE 99% (For Synthesis) 500 ml,,,Lab Chem and Reagents,650
OIQ-5657,Para-XYLENE 99% (For Synthesis) 2.5 Ltr.,,,Lab Chem and Reagents,2600
OIQ-5658,XYLENE CYANOL FF (C.I.NO.42135) 5 gm,,,Lab Chem and Reagents,1190
OIQ-5659,XYLENE CYANOL FF (C.I.NO.42135) 10 gm,,,Lab Chem and Reagents,2200
OIQ-5660,XYLENE CYANOL FF (C.I.NO.42135) 25 gm,,,Lab Chem and Reagents,4800
OIQ-5661,XYLENE CYANOL INDICATOR SOLUTION 100 ml,,,Lab Chem and Reagents,440
OIQ-5662,p-XYLENOL BLUE INDICATOR AR 1 gm,,,Lab Chem and Reagents,600
OIQ-5663,p-XYLENOL BLUE INDICATOR AR 5 gm,,,Lab Chem and Reagents,2500
OIQ-5664,XYLENOL ORANGE AR 5 gm,,,Lab Chem and Reagents,600
OIQ-5665,XYLENOL ORANGE AR 25 gm,,,Lab Chem and Reagents,2350
OIQ-5666,XYLENOL ORANGE AR 100 gm,,,Lab Chem and Reagents,8400
OIQ-5667,XYLENOL ORANGE INDICATOR SOLUTION 100 ml,,,Lab Chem and Reagents,280
OIQ-5668,XYLENOL ORANGE INDICATOR SOLUTION 500 ml,,,Lab Chem and Reagents,850
OIQ-5669,XYLIDINE PONCEAU (For Microscopy) 25 gm,,,Lab Chem and Reagents,150
OIQ-5670,XYLIDINE PONCEAU (For Microscopy) 100 gm,,,Lab Chem and Reagents,520
OIQ-5671,D-XYLOSE 25 gm,,,Lab Chem and Reagents,250
OIQ-5672,D-XYLOSE 100 gm,,,Lab Chem and Reagents,550
OIQ-5673,D-XYLOSE 500 gm,,,Lab Chem and Reagents,2150
OIQ-5674,YEAST EXTRACT PASTE (For Bacteriology) 500 gm,,,Lab Chem and Reagents,760
OIQ-5675,YEAST EXTRACT POWDER 60% (For Bacteriology) 500 gm,,,Lab Chem and Reagents,1100
OIQ-5676,YTTRIUM (III) NITRATE (Hexahydrate) 99.9% AR 10 gm,,,Lab Chem and Reagents,1700
OIQ-5677,YTTRIUM (III) NITRATE (Hexahydrate) 99.9% AR 25 gm,,,Lab Chem and Reagents,3800
OIQ-5678,YTTRIUM OXIDE 99.9% AR 10 gm,,,Lab Chem and Reagents,550
OIQ-5679,YTTRIUM OXIDE 99.9% AR 25 gm,,,Lab Chem and Reagents,1150
OIQ-5680,ZENKER'S FIXING (For Microscopy) 100 ml,,,Lab Chem and Reagents,550
OIQ-5681,ZINC AAS STANDARD SOLUTION 1000 ± 2 mg/Ltr. Zn In Diluted HNO³ 100 ml,,,Lab Chem and Reagents,1800
OIQ-5682,ZINC AAS STANDARD SOLUTION 1000 ± 2 mg/Ltr. Zn In Diluted HNO³ 500 ml,,,Lab Chem and Reagents,3000
OIQ-5683,ZINC METAL DUST 95% 500 gm,,,Lab Chem and Reagents,1000
OIQ-5684,ZINC METAL DUST 98% AR (325 Mesh) 500 gm,,,Lab Chem and Reagents,1100
OIQ-5685,ZINC METAL FOIL 99.5% 250 gm,,,Lab Chem and Reagents,2400
OIQ-5686,ZINC METAL GRANULAR 99.5% Extra Pure 500 gm,,,Lab Chem and Reagents,1200
OIQ-5687,ZINC METAL GRANULAR 99.9% AR 500 gm,,,Lab Chem and Reagents,1300
OIQ-5688,ZINC ACETATE Dihydrate 98% Extra Pure 500 gm,,,Lab Chem and Reagents,720
OIQ-5689,ZINC ACETATE Dihydrate 99.5% AR 500 gm,,,Lab Chem and Reagents,800
OIQ-5690,ZINC BORATE Extra Pure 500 gm,,,Lab Chem and Reagents,1300
OIQ-5691,ZINC BROMIDE (Anhydrous) 99% (For Synthesis) 500 gm,,,Lab Chem and Reagents,2700
OIQ-5692,ZINC CARBONATE BASIC Extra Pure 500 gm,,,Lab Chem and Reagents,800
OIQ-5693,ZINC CHLORIDE (Dry) 97% Extra Pure 500 gm,,,Lab Chem and Reagents,650
OIQ-5694,ZINC CHLORIDE (Dry) 98% AR 500 gm,,,Lab Chem and Reagents,750
OIQ-5695,ZINC CHROMATE 98% Extra Pure 500 gm,,,Lab Chem and Reagents,2200
OIQ-5696,ZINC FLUORIDE 99% Extra Pure 500 gm,,,Lab Chem and Reagents,3900
OIQ-5697,ZINC IODIDE 98% Extra Pure 25 gm,,,Lab Chem and Reagents,1300
OIQ-5698,ZINC IODIDE 98% Extra Pure 100 gm,,,Lab Chem and Reagents,4500
OIQ-5699,ZINC NITRATE Hexahydrate 96% Extra Pure 500 gm,,,Lab Chem and Reagents,600
OIQ-5700,ZINC NITRATE Hexahydrate 98% AR 500 gm,,,Lab Chem and Reagents,670
OIQ-5701,ZINCON AR 1 gm,,,Lab Chem and Reagents,900
OIQ-5702,ZINCON AR 5 gm,,,Lab Chem and Reagents,4400
OIQ-5703,ZINC OXIDE 99% Extra Pure 500 gm,,,Lab Chem and Reagents,800
OIQ-5704,ZINC OXIDE 99% AR 500 gm,,,Lab Chem and Reagents,950
OIQ-5705,ZINC PHOSPHATE Extra Pure 500 gm,,,Lab Chem and Reagents,850
OIQ-5706,ZINC PICOLINATE 100 gm,,,Lab Chem and Reagents,5000
OIQ-5707,ZINC STEARATE Extra Pure 500gm,,,Lab Chem and Reagents,660
OIQ-5708,ZINC SULPHATE Heptahydrate 99% Extra Pure 500gm,,,Lab Chem and Reagents,440
OIQ-5709,ZINC SULPHATE Heptahydrate 99.5% AR 500gm,,,Lab Chem and Reagents,530
OIQ-5710,ZINC SULPHATE DRIED (Mono) 99% Extra Pure 500gm,,,Lab Chem and Reagents,600
OIQ-5711,ZINC SULPHIDE 98% Extra Pure 500gm,,,Lab Chem and Reagents,2500
OIQ-5712,ZINC SULPHIDE 99% AR 500gm,,,Lab Chem and Reagents,2700
OIQ-5713,ZIRCONIUM (IV) CARBONATE BASIC 100 gm,,,Lab Chem and Reagents,900
OIQ-5714,ZIRCONIUM (IV) CARBONATE BASIC 500 gm,,,Lab Chem and Reagents,3600
OIQ-5715,ZIRCONIUM NITRATE 99.5% Extra Pure 100 gm,,,Lab Chem and Reagents,1700
OIQ-5716,ZIRCONIUM NITRATE 99.5% Extra Pure 250 gm,,,Lab Chem and Reagents,4000
OIQ-5717,ZIRCONIUM OXIDE 97% Extra Pure 250 gm,,,Lab Chem and Reagents,1350
OIQ-5718,ZIRCONIUM OXIDE 97% Extra Pure 500 gm,,,Lab Chem and Reagents,2400
OIQ-5719,ZIRCONIUM OXIDE 99.5% AR 250 gm,,,Lab Chem and Reagents,1600
OIQ-5720,ZIRCONIUM OXIDE 99.5% AR 500 gm,,,Lab Chem and Reagents,2700
OIQ-5721,ZIRCONIUM OXYCHLORIDE Octahydrate 98% Extra Pure 100 gm,,,Lab Chem and Reagents,470
OIQ-5722,ZIRCONIUM OXYCHLORIDE Octahydrate 98% Extra Pure 500 gm,,,Lab Chem and Reagents,1600
OIQ-5723,ZIRCONIUM OXYCHLORIDE Octahydrate 99.5% AR 100 gm,,,Lab Chem and Reagents,1500
OIQ-5724,ZIRCONIUM SILICATE Extra Pure 250 gm,,,Lab Chem and Reagents,1000
OIQ-5725,ZIRCONIUM SILICATE Extra Pure 1 kg,,,Lab Chem and Reagents,3500
OIQ-5726,ZIRCONIUM (V) SULPHATE Basic Tetrahydrate 99.5% 100 gm,,,Lab Chem and Reagents,2500
OIQ-5727,ZIRCONIUM (V) SULPHATE Basic Tetrahydrate 99.5% 500 gm,,,Lab Chem and Reagents,8800
OIQ-5728,OM,,,Physics Lab,1
OIQ-5729,AMMETERS DC Ammeters 0-1 to 10 Amps (Any Range),EDM-80 FRONT TERMINAL SQUARE YELLOW STAND METER,OM-46,Physics Lab,380.6
OIQ-5730,AMMETERS DC Ammeters 0-15 Amps,EDM-80 FRONT TERMINAL SQUARE YELLOW STAND METER,OM-47,Physics Lab,468.6
OIQ-5731,AMMETERS DC Ammeters 0-20 A to 30 A (Any Range),EDM-80 FRONT TERMINAL SQUARE YELLOW STAND METER,OM-48,Physics Lab,534.6
OIQ-5732,AMMETERS DC Milliammeters 0-1 to 1000 mA (Any Range),EDM-80 FRONT TERMINAL SQUARE YELLOW STAND METER,OM-49,Physics Lab,380.6
OIQ-5733,AMMETERS DC Microammeter 0-50 uA,EDM-80 FRONT TERMINAL SQUARE YELLOW STAND METER,OM-50,Physics Lab,490.6
OIQ-5734,AMMETERS DC Microammeters 0-100 uA to 300 uA (Any Range),EDM-80 FRONT TERMINAL SQUARE YELLOW STAND METER,OM-51,Physics Lab,468.6
OIQ-5735,AMMETERS DC Microammeters 0-500 uA to 1000 uA (Any Range),EDM-80 FRONT TERMINAL SQUARE YELLOW STAND METER,OM-52,Physics Lab,446.6
OIQ-5736,AMMETERS AC Ammeters Rectifier Type 0-1.5 to 5 Amps (Any Range),EDM-80 FRONT TERMINAL SQUARE YELLOW STAND METER,OM-53,Physics Lab,468.6
OIQ-5737,AMMETERS AC Ammeters Transformer with Rectifier Type 0-1 to 10 Amps,EDM-80 FRONT TERMINAL SQUARE YELLOW STAND METER,OM-54,Physics Lab,611.6
OIQ-5738,AMMETERS AC-DC Ammeters 0-1 to 5 A Rectifier type (Any Range),EDM-80 FRONT TERMINAL SQUARE YELLOW STAND METER,OM-55,Physics Lab,567.6
OIQ-5739,AMMETERS AC-DC Ammeter 0-10 A Transformer with Rectifier Type,EDM-80 FRONT TERMINAL SQUARE YELLOW STAND METER,OM-56,Physics Lab,710.6
OIQ-5740,AMMETERS AC Milliammmeters Rectifier Type 0-1 to 1000 mA (Any Range),EDM-80 FRONT TERMINAL SQUARE YELLOW STAND METER,OM-57,Physics Lab,468.6
OIQ-5741,AMMETERS AC-DC Milliammeters Rectifier Type 0-1 to 1000 mA (Any Range),EDM-80 FRONT TERMINAL SQUARE YELLOW STAND METER,OM-59,Physics Lab,556.6
OIQ-5742,GALVANOMETERS DC Galvanometer 30-0-30 (20uA/div),EDM-80 FRONT TERMINAL SQUARE YELLOW STAND METER,OM-61,Physics Lab,380.6
OIQ-5743,GALVANOMETERS DC Galvanometer 50-0-50 (20uA/div),EDM-80 FRONT TERMINAL SQUARE YELLOW STAND METER,OM-61/1,Physics Lab,380.6
OIQ-5744,GALVANOMETERS DC Galvanometer 30-0-30 (10uA/div),EDM-80 FRONT TERMINAL SQUARE YELLOW STAND METER,OM-62,Physics Lab,446.6
OIQ-5745,GALVANOMETERS DC Galvanometer 30-0-30 (2uA/div),EDM-80 FRONT TERMINAL SQUARE YELLOW STAND METER,OM-63,Physics Lab,468.6
OIQ-5746,GALVANOMETERS DC Galvanometer 30-0-30 (1uA/div),EDM-80 FRONT TERMINAL SQUARE YELLOW STAND METER,OM-64,Physics Lab,490.6
OIQ-5747,"GALVANOMETERS DC Galvanometer 30-0-30 (20uA/div), Res. Between 50 to 100 Ohm's (Any)",EDM-80 FRONT TERMINAL SQUARE YELLOW STAND METER,OM-64/1,Physics Lab,424.6
OIQ-5748,VOLTMETERS DC Voltmeters 0-1 to 600 Volts (Any Range),EDM-80 FRONT TERMINAL SQUARE YELLOW STAND METER,OM-66,Physics Lab,380.6
OIQ-5749,VOLTMETERS DC Millivoltmeters 0-50 mV to 150 mV (Any Range),EDM-80 FRONT TERMINAL SQUARE YELLOW STAND METER,OM-67,Physics Lab,424.6
OIQ-5750,VOLTMETERS DC Millivoltmeters 0-200 mV to 1000 mV (Any Range),EDM-80 FRONT TERMINAL SQUARE YELLOW STAND METER,OM-68,Physics Lab,380.6
OIQ-5751,VOLTMETERS AC Voltmeters Rectifier Type 0-2 V to 600 V (Any Range),EDM-80 FRONT TERMINAL SQUARE YELLOW STAND METER,OM-70,Physics Lab,468.6
OIQ-5752,VOLTMETERS AC-DC Voltmeters Rectifier Type 0-3 V to 500 V (Any Range),EDM-80 FRONT TERMINAL SQUARE YELLOW STAND METER,OM-71,Physics Lab,545.6
OIQ-5753,"DIGITAL BLACK STAND METER LCD TYPE (OLD MODEL) DC 200 uA, 2000 uA, 20 mA, 200 mA, 2000 mA, 2 A, 10 A (Any Range)",,OM-186,Physics Lab,880
OIQ-5754,"DIGITAL BLACK STAND METER LCD TYPE (OLD MODEL) AC 200 uA, 2000 uA, 20 mA, 200 mA, 2000 mA, 10 A",,OM-187,Physics Lab,1100
OIQ-5755,"DIGITAL BLACK STAND METER LCD TYPE (OLD MODEL) DC 200 mV, 2000 mV, 20 V, 200 V (Any Range)",,OM-188,Physics Lab,880
OIQ-5756,DIGITAL BLACK STAND METER LCD TYPE (OLD MODEL) AC 200 V,,OM-189,Physics Lab,1100
OIQ-5757,DIGITAL BLACK STAND METER LCD TYPE (OLD MODEL) DC 2000 uA-0-2000+ uA,,OM-190,Physics Lab,880
OIQ-5758,"DIGITAL BLACK STAND METER LCD TYPE (NEW MODEL) DC 200 uA, 2000 uA, 20 mA, 200 mA, 2000 mA, 2 A, 10 A (Any Range)",,OM-191,Physics Lab,935
OIQ-5759,"DIGITAL BLACK STAND METER LCD TYPE (NEW MODEL) AC 200 uA, 2000 uA, 20 mA, 200 mA, 2000 mA, 10 A",,OM-192,Physics Lab,1155
OIQ-5760,"DIGITAL BLACK STAND METER LCD TYPE (NEW MODEL) DC 200 mV, 2000 mV, 20 V, 200 V (Any Range)",,OM-193,Physics Lab,935
OIQ-5761,DIGITAL BLACK STAND METER LCD TYPE (NEW MODEL) AC 200 V,,OM-194,Physics Lab,1155
OIQ-5762,DIGITAL BLACK STAND METER LCD TYPE (NEW MODEL) DC 2000 uA-0-2000+ uA,,OM-195,Physics Lab,935
OIQ-5763,"DIGITAL BLACK STAND METER LED TYPE DC 200 uA, 2000 uA, 20 mA, 200 mA, 2000 mA, 2 A, 10 A (Any Range)",,OM-196,Physics Lab,1650
OIQ-5764,"DIGITAL BLACK STAND METER LED TYPE AC 200 uA, 2000 uA, 20 mA, 200 mA, 2000 mA, 10 A",,OM-197,Physics Lab,1870
OIQ-5765,"DIGITAL BLACK STAND METER LED TYPE DC 200 mV, 2000 mV, 20 V, 200 V (Any Range)",,OM-198,Physics Lab,1650
OIQ-5766,DIGITAL BLACK STAND METER LED TYPE AC 200 V,,OM-199,Physics Lab,1760
OIQ-5767,DIGITAL BLACK STAND METER LED TYPE DC 2000 uA-0-2000+ uA,,OM-200,Physics Lab,1650
OIQ-5768,DIGITAL MULTIMETERS (Routine Quality),,OM-201,Physics Lab,352
OIQ-5769,DIGITAL MULTIMETERS (Medium Quality),,OM-202,Physics Lab,1870
OIQ-5770,DIGITAL MULTIMETERS Digital (Superior Quality) (AUTORANGE),,OM-203,Physics Lab,3740
OIQ-5771,DIGITAL MULTIMETERS  (Superior Quality),,OM-203/1,Physics Lab,3960
OIQ-5772,ANALOGUE MULTIMETER ,,OM-204,Physics Lab,660
OIQ-5773,"ANALOGUE OHM'S METER BLACK ABS PLASTIC STAND 0-25 Ω, 0-50 Ω, 0-100 Ω, 0-300 Ω (Any Range)",,OM-205,Physics Lab,1430
OIQ-5774,ANALOGUE OHM'S METER BLACK ABS PLASTIC STAND 0-2000 Ω,,OM-206,Physics Lab,1430
